"","popA","popB"
"1853",215.246349483762,229.939819053628
"1854",171.987109770697,235.688923901773
"1855",140.492859339505,165.172365659757
"1856",226.750744537735,186.666648752881
"1857",185.078243204644,185.36604134599
"1858",156.947002148299,240.162501220823
"1859",176.267964180289,223.791239370845
"1860",168.362564285538,260.563560014518
"1861",179.283334553051,265.336733061982
"1862",189.401513037889,220.450111186825
"1863",186.542813071422,212.955710570994
"1864",208.454539606364,261.034931142646
"1865",216.008161852437,198.502881572963
"1866",212.305007294811,221.933838620864
"1867",191.819132723899,224.113137408762
"1868",218.062090935714,221.22817966647
"1869",196.244398299019,238.057434156458
"1870",183.299764900741,231.999062370284
"1871",189.788099107624,234.745555189143
"1872",247.035297284675,230.745387189309
"1873",168.993365636873,253.378961701679
"1874",203.035190101373,272.021820260962
"1875",171.671367707724,269.201627414941
"1876",180.833132383464,247.32690636618
"1877",231.921740837853,198.900759879169
"1878",219.274674023139,261.181289424475
"1879",239.751734341262,228.864625332703
"1880",249.611219831167,223.409692004748
"1881",201.509107233528,180.883281510771
"1882",180.359146951633,242.838135267929
"1883",167.697697860707,246.750809254567
"1884",165.901557133913,278.026384660119
"1885",265.679535339941,280.833735969063
"1886",200.700209187482,225.113192817562
"1887",292.306188875096,200.226086204277
"1888",183.069977349155,200.06592120249
"1889",141.088130339176,206.545971733875
"1890",235.150263480659,269.161606608381
"1891",187.165171505129,209.303122236207
"1892",171.722758713232,228.182676601659
"1893",145.808741245326,270.713527307544
"1894",154.641075708906,253.524590973888
"1895",201.023972181082,192.267816368313
"1896",238.039009551666,289.595159597991
"1897",202.504693356385,231.52138863177
"1898",200.280010746215,262.260233649407
"1899",214.468040885533,258.461115596137
"1900",183.263379589096,253.636523045946
"1901",214.572125837833,233.878963203021
"1902",177.852288311207,218.173267901046
"1903",202.531156615069,239.645474953032
"1904",198.008620244235,248.162601609887
"1905",187.569891556473,275.590906820804
"1906",176.346395852522,232.031988915894
"1907",197.911946857017,179.857986809272
"1908",201.35554607621,267.839333512738
"1909",251.796142126022,211.16673064606
"1910",177.515953856612,248.000557303796
"1911",176.249357056378,252.737474167657
"1912",199.359309311599,183.673079386202
"1913",217.886474849976,241.047144821854
"1914",189.342781455625,270.608223458109
"1915",194.116814355345,255.452826561404
"1916",212.301876218165,256.351330524638
"1917",253.856258200067,216.532743955152
"1918",201.316910037059,206.627110451826
"1919",154.885882414616,211.148779337205
"1920",239.323252285993,254.457148056083
"1921",145.554187304602,270.433525216177
"1922",184.80824980512,282.462509453578
"1923",189.989380511758,187.702146863348
"1924",156.628485492157,232.228464139593
"1925",149.933761826947,252.176985196625
"1926",188.091138845007,192.137465557751
"1927",181.875228154082,248.98308437164
"1928",110.903345276819,264.845614633255
"1929",141.107174289345,222.481158553818
"1930",227.946115697793,222.042761038926
"1931",263.971909358448,239.730116211933
"1932",168.928713437879,243.698475927327
"1933",216.594313059266,220.353886744558
"1934",162.869100181776,222.009667796424
"1935",207.905314880792,230.394368117005
"1936",191.395192239341,198.304592080388
"1937",194.085397531845,183.14274435288
"1938",261.737560307456,221.454453750143
"1939",179.438836169524,242.131645108518
"1940",207.863418567806,188.953050103599
"1941",224.084329596016,226.389045845672
"1942",200.507823596429,206.76662165374
"1943",149.299365233316,237.399165104898
"1944",224.703696448194,210.731459487371
"1945",230.679461883431,210.891292227864
"1946",231.243853853237,255.261045860913
"1947",173.157823797026,230.49236102152
"1948",169.40940711794,229.320258032369
"1949",222.123413401333,279.432693252043
"1950",206.71204185952,207.446868829517
"1951",224.039497705645,223.195217075825
"1952",229.262402960415,198.243470543215
"1953",177.632319482096,199.516679149438
"1954",205.274013859182,237.010974780733
"1955",243.123626485464,194.02092872144
"1956",215.622037053749,260.217413137507
"1957",185.871001074931,225.958123821786
"1958",174.361439521133,167.901756649295
"1959",224.052798759121,188.147192380582
"1960",214.409972329262,229.256863151553
"1961",180.063889851102,212.470643037907
"1962",202.130550526897,226.123404429796
"1963",188.760680478858,223.377429136926
"1964",156.022974278459,277.80554699634
"1965",217.836587372181,215.006376379929
"1966",206.355975225715,206.016130823531
"1967",176.04497794328,199.139552960474
"1968",177.776025805,176.302748852469
"1969",176.141832767146,218.482267329314
"1970",183.040263529546,260.723055554781
"1971",182.021032376143,174.550838020889
"1972",216.980194618545,255.003656852998
"1973",197.787582070637,228.0114270999
"1974",195.461587937793,172.770650614976
"1975",213.355381721187,173.282597711172
"1976",196.012188583931,263.316746862358
"1977",166.073495771944,171.956858787931
"1978",209.68645090943,184.939868137493
"1979",185.504925014701,203.720026192574
"1980",239.252516402279,221.723239824495
"1981",194.543070819256,226.615636392551
"1982",217.808357034908,208.730559438327
"1983",183.592733285208,233.305554569988
"1984",166.613885430283,247.860798890503
"1985",206.437564001419,231.484629859244
"1986",235.639436722403,253.527943989779
"1987",176.518856205922,264.210533342612
"1988",163.570228215701,280.532519825825
"1989",179.211801944317,232.436485423562
"1990",230.182539334063,192.847490538347
"1991",173.666269950283,243.893188106044
"1992",208.048243804971,195.771521136528
"1993",150.575395978097,202.996546634561
"1994",164.657190250802,215.715696751453
"1995",282.556796786756,198.156574041557
"1996",178.687458974321,220.293436717783
"1997",215.914279913544,201.278581527371
"1998",155.035532402759,270.216384545706
"1999",220.154569544417,237.127467456993
"2000",170.609192843917,196.576193759704
"2001",175.010233353739,256.264511888297
"2002",200.606668072687,258.545664626898
"2003",148.336408114252,238.665278409015
"2004",214.251228337325,218.579775859381
"2005",217.765605041048,259.818528344219
"2006",213.066896067386,288.50069197367
"2007",186.975060150225,229.63634294419
"2008",237.676033225015,230.672297507166
"2009",143.03804083852,201.187142741171
"2010",189.042633871252,205.689392966676
"2011",166.945296809908,287.246636883246
"2012",139.123243001854,226.721142479563
"2013",194.792171406721,231.799959261619
"2014",231.265349011584,241.767232009669
"2015",204.85950768813,275.808415456805
"2016",182.056491839906,224.197973608625
"2017",178.274511033247,233.033606516612
"2018",162.759806436947,213.062787240227
"2019",210.637850641354,225.209390383556
"2020",187.786704248065,297.350302827325
"2021",137.092641528281,207.508373406325
"2022",178.973812663983,209.62125416022
"2023",142.593184370154,270.576910190629
"2024",209.993096453671,240.256504977486
"2025",226.274594888951,225.575688081313
"2026",173.785366110714,237.689403874456
"2027",209.446320743171,272.954329113395
"2028",207.801200293119,209.003049155191
"2029",198.182358416192,175.8984518674
"2030",167.473624144326,163.952456335272
"2031",175.124800067559,277.45125518215
"2032",175.886183625469,208.052475619532
"2033",141.788578484416,162.10730988899
"2034",195.625982171991,252.880163246332
"2035",191.50330076899,223.164952453205
"2036",209.686489656901,223.943905770677
"2037",171.826735789156,187.113360294625
"2038",152.979653519599,240.81977968726
"2039",199.066725514781,215.062563619581
"2040",164.764995157338,203.598994693126
"2041",205.65579656809,241.111897652945
"2042",181.427808635544,190.19126935049
"2043",213.302178500674,230.969583628536
"2044",190.938563977441,215.219580482118
"2045",192.791682985145,166.233675123816
"2046",184.019975589664,244.335482579665
"2047",213.508480093242,253.22379988422
"2048",240.114676030481,251.724312417221
"2049",212.36747261987,261.159410834409
"2050",178.874664198114,174.274950384354
"2051",258.606866197337,161.315542731142
"2052",245.968093219283,231.030460406628
"2053",175.286897249447,183.786325950838
"2054",206.225506373916,226.422318008034
"2055",211.461571232787,220.990089053941
"2056",121.50269720105,227.686718279836
"2057",208.252901150506,223.592540342656
"2058",147.479056626443,216.095299150691
"2059",203.78344798435,177.928317227297
"2060",209.505692642307,255.872111979534
"2061",182.686573670458,252.273691704573
"2062",189.365393117384,237.185463732541
"2063",199.78441407253,260.423088363772
"2064",219.727575878841,240.970015771746
"2065",198.562516786271,228.172153048422
"2066",134.094708192605,241.656811619121
"2067",214.646678839922,287.543617503991
"2068",243.499766600168,226.373526364707
"2069",175.53908327464,258.478211315831
"2070",202.77974836254,226.02201841109
"2071",230.54529118577,248.782165391905
"2072",178.60757749725,318.595088958226
"2073",219.337850297834,253.454377594415
"2074",177.78487719269,194.356061213317
"2075",194.035743087697,247.58123343396
"2076",217.613759356506,239.057209426443
"2077",190.195265620687,231.66347503021
"2078",178.979493334914,222.979605819703
"2079",163.209419763394,217.385060894404
"2080",232.39510341692,202.753581744871
"2081",239.639568817663,224.092068309847
"2082",182.286560522841,241.737316364641
"2083",184.774909634048,257.210536217868
"2084",174.087665436524,245.679656878642
"2085",175.56615668626,299.574349834646
"2086",169.921497000874,243.268594972718
"2087",144.639750948837,222.395263883067
"2088",187.650189961849,237.890830799525
"2089",181.669563361035,199.042028158441
"2090",181.077391859874,249.069796853401
"2091",157.383403583136,217.523777797405
"2092",191.840743883282,255.281260195886
"2093",181.170989206945,262.867151485674
"2094",176.009618350092,198.155077771647
"2095",200.620628701408,224.016276546343
"2096",194.992253731538,259.692440124104
"2097",174.134663943784,167.78293296648
"2098",250.964318550294,227.638425871659
"2099",158.762686562311,240.984961272703
"2100",219.519220571736,173.189668873918
"2101",214.160955096482,266.159271389266
"2102",208.305065202262,236.899004386864
"2103",211.076455410928,296.641301495845
"2104",160.32430938768,246.266030556529
"2105",176.243423430113,202.436341681437
"2106",171.769562518366,216.004907913328
"2107",164.339446189178,247.34758923866
"2108",229.215085866603,225.82738066549
"2109",198.73207116032,218.506269020595
"2110",206.732775133251,229.743616065548
"2111",203.479677293435,247.934101239244
"2112",229.350502558533,272.278058409716
"2113",184.957613304331,256.304932647815
"2114",210.754817616558,250.287724371749
"2115",171.195727730388,199.425315951445
"2116",193.361847855587,267.306031926958
"2117",193.681638000113,206.375803436383
"2118",159.735677057411,231.562298815265
"2119",193.765756856392,248.835629373075
"2120",223.965661344212,243.320476355323
"2121",227.259562246426,290.278904381594
"2122",171.089694494047,216.304232411046
"2123",143.034975158393,239.697028665201
"2124",191.748720584652,204.837311083623
"2125",271.850054357964,203.988991650791
"2126",230.15571404663,240.612094857448
"2127",160.869049328616,271.442814150875
"2128",227.632222050447,210.57825988109
"2129",203.531758991938,234.178791527124
"2130",215.925331796389,241.056842574742
"2131",194.042614568429,255.736401623378
"2132",246.594410194272,225.114110725622
"2133",208.038495767751,246.236602830637
"2134",169.977395652806,245.996642872236
"2135",217.725070092521,302.573314289872
"2136",197.325083550537,211.727369434005
"2137",167.014202489133,200.169922989438
"2138",214.538109293674,217.984076116899
"2139",197.852887258838,207.445800483143
"2140",148.356273153884,211.493765307583
"2141",252.508338522306,219.379767015679
"2142",222.28918687352,218.25720455858
"2143",186.506692853834,233.737080380697
"2144",218.911264903345,237.889269247475
"2145",197.947564204048,255.677598906308
"2146",212.824229662812,196.494628206268
"2147",184.6058472639,194.426782471432
"2148",124.73836065607,273.886097495019
"2149",172.447478079802,262.862080593244
"2150",223.662331025482,211.778471010571
"2151",148.350821018828,250.068220646327
"2152",146.16582793895,222.879247851261
"2153",234.865033512931,160.132196571381
"2154",182.414849181738,223.848833325895
"2155",186.220196838761,233.804951534825
"2156",196.375954920945,264.497631250961
"2157",144.951165554585,188.97756396833
"2158",195.881124609899,218.95569542635
"2159",178.330315247962,220.75191377175
"2160",212.33551233358,223.63202075665
"2161",241.717195591729,216.256802203128
"2162",193.586842207392,214.741941866841
"2163",172.080524937406,210.378335434487
"2164",178.891164960244,214.404401534788
"2165",163.615165943819,233.609935189295
"2166",194.712014616501,250.054294082476
"2167",186.936362068631,154.474915566181
"2168",195.550530339944,216.893855941281
"2169",188.367562283768,257.67022941087
"2170",136.8084421054,175.027382856906
"2171",283.870102916546,205.580177766353
"2172",268.936815223662,253.860592996233
"2173",180.940516435719,270.491874294493
"2174",263.735348884952,197.648114422775
"2175",235.021599256942,237.738403832029
"2176",219.900876836743,169.032339189843
"2177",152.124971961712,235.102005774848
"2178",182.238399684651,231.641137223775
"2179",185.90848534753,217.325245614749
"2180",222.765456590169,256.360723147088
"2181",202.47643387235,187.775040219555
"2182",186.237329363584,195.782868007804
"2183",181.528399699159,243.020515889661
"2184",198.829237266623,186.152924851518
"2185",229.712016163752,219.214091223168
"2186",214.651329851539,228.687098455537
"2187",215.163206078819,231.66133209763
"2188",207.970075237799,232.269679027789
"2189",203.502457883306,231.393042082782
"2190",210.438430720512,185.859687349814
"2191",173.19436230638,220.286487174463
"2192",224.206348901681,297.501084212234
"2193",161.77453875237,188.882848379852
"2194",261.765999360642,180.585498887414
"2195",210.889109653558,240.48024473103
"2196",191.906599701688,239.340268042113
"2197",211.767296785464,214.385928333825
"2198",165.588101191244,224.428769282501
"2199",186.818351819949,226.606614191226
"2200",191.204940294896,217.654120492544
"2201",222.327035691567,195.86190499318
"2202",206.81157541548,241.682155176627
"2203",151.627474450907,236.071486849673
"2204",208.839974783418,245.212656629748
"2205",255.707935721625,167.794486005302
"2206",211.08144563995,241.067936584401
"2207",187.082481597618,221.561823575226
"2208",216.877904536494,292.500660413042
"2209",151.1790229099,253.689427227789
"2210",229.412360626178,240.658273503134
"2211",230.043052211849,175.491077448763
"2212",219.83789522888,209.583402590686
"2213",232.123878661491,223.899690921879
"2214",205.497407447634,260.034053884419
"2215",212.639154520998,235.61886907428
"2216",170.779034597338,237.064033982341
"2217",172.900747640171,224.360635930906
"2218",184.675719627263,269.561992196258
"2219",214.372081944929,253.596458925627
"2220",145.63065024258,213.959006683303
"2221",162.956749779378,191.46853812595
"2222",167.691439416907,258.071138869903
"2223",264.583857146797,197.636788783682
"2224",210.300681076427,231.460472687585
"2225",161.17522215101,257.050227180126
"2226",231.40635704325,213.539780480011
"2227",225.178330340743,216.153819585934
"2228",239.627588243373,186.428376277843
"2229",145.352702740483,256.868534877407
"2230",202.208115252457,281.512043614177
"2231",251.211828349241,196.320495844364
"2232",205.372629440895,233.248119255235
"2233",210.763404710554,175.409834588588
"2234",183.426684618062,278.95487974275
"2235",214.86456962535,240.530440195362
"2236",235.126308757749,200.717402253216
"2237",208.978826765832,226.673238682287
"2238",211.510813030832,196.928527353944
"2239",148.059471617494,205.778534611384
"2240",248.418760862038,194.461128060966
"2241",231.741744985238,235.30652963721
"2242",219.208315816178,207.407663760176
"2243",201.380183010083,175.929888339759
"2244",214.716841088752,206.304806579456
"2245",184.227756911301,194.194360741541
"2246",202.053712671063,224.163604568992
"2247",242.620445652438,149.03914092841
"2248",178.388139178668,195.34705531459
"2249",203.549457772479,217.239912075255
"2250",246.032737812024,233.852652395823
"2251",254.07592081973,191.203730949404
"2252",137.171865700626,236.302046840169
"2253",237.347382586215,203.081459599049
"2254",251.538372178422,217.478032041732
"2255",159.70774144423,244.606253254961
"2256",208.425200058288,202.912912122356
"2257",204.864336302166,220.268660658174
"2258",180.03956991899,249.049653081347
"2259",164.957478750069,305.842959890805
"2260",174.470456119987,227.950108753956
"2261",190.048407401115,242.635335590821
"2262",181.857528047366,210.618328757761
"2263",208.805518242429,205.704529382729
"2264",209.529010604973,237.591363895037
"2265",205.382813441026,241.35112830938
"2266",223.136434950782,222.717244058908
"2267",172.603680202665,251.212025033731
"2268",195.95141418336,209.62605797929
"2269",268.795102422229,197.608915889263
"2270",163.657304795288,218.010376844028
"2271",236.094916244642,243.754317894839
"2272",218.786356849486,225.037889931322
"2273",210.17844105918,200.900285536611
"2274",173.942140561949,236.93167653516
"2275",230.925953055421,205.208393492604
"2276",171.443685185796,258.475570119401
"2277",193.845630371249,211.339611896173
"2278",198.021335418006,213.752734127171
"2279",183.006925245352,211.905368475289
"2280",208.388292106512,203.722973701011
"2281",136.656277275183,241.243286198874
"2282",227.485665772898,242.712601286165
"2283",182.770579139094,265.53781141836
"2284",177.886458326398,253.499538986925
"2285",257.725982110102,286.778573551248
"2286",192.116108815631,237.136399518198
"2287",159.132859056272,217.904357620042
"2288",183.106919849014,253.550457692343
"2289",176.896603187282,203.394441515655
"2290",253.163242732476,223.01583700331
"2291",227.820654939892,219.039832108012
"2292",246.364698596613,209.240702596274
"2293",208.926996150671,221.58071034588
"2294",233.962796956138,204.607227913138
"2295",213.620803227874,211.453587319968
"2296",176.540446556033,189.058807247166
"2297",191.960094618852,204.76774060383
"2298",243.84252153454,227.046823469601
"2299",223.823202800231,210.76793790043
"2300",176.489431564973,258.442534603389
"2301",164.444371606694,227.691466782299
"2302",216.524947836648,233.557747144584
"2303",227.808036857206,224.579449016785
"2304",156.484368233997,218.895892563927
"2305",220.310301334208,231.903112263095
"2306",208.512988821806,230.759955508671
"2307",235.67231202796,247.693931857955
"2308",183.804060064082,253.552271816049
"2309",222.830444349804,206.863838202626
"2310",202.807917926723,200.905997317732
"2311",155.369803596391,217.620031783861
"2312",173.808568773647,294.797829182974
"2313",210.264787804966,230.0367853452
"2314",199.534391909998,255.285306926879
"2315",166.400800854328,211.799986251201
"2316",174.22293816709,228.285450654374
"2317",271.473014710252,248.61057244228
"2318",259.569375334307,170.355389330267
"2319",199.571330129675,221.243919566644
"2320",214.162116694594,227.433744245104
"2321",231.538629415661,263.804381267534
"2322",200.582213377796,271.645647182005
"2323",223.216792599461,272.950994602511
"2324",162.549548447013,214.109090336775
"2325",176.312761909541,207.592134914431
"2326",172.410889382044,192.303428205507
"2327",177.781177903504,259.490054016969
"2328",225.02277349282,299.662304999176
"2329",205.971795334926,257.984475517539
"2330",218.20126736954,249.170030971005
"2331",224.086855063703,245.416286415472
"2332",254.043679774733,216.122925439415
"2333",197.8390632858,239.294528053066
"2334",166.306110588457,254.086286076869
"2335",206.41087017308,269.988006479598
"2336",212.698789284516,223.000155333832
"2337",199.349962606707,246.837678229488
"2338",180.500057874971,208.934949111737
"2339",190.81508345435,301.684897246882
"2340",222.909248985783,222.435985661029
"2341",227.758726607142,245.031571332202
"2342",207.893676961339,203.017919454014
"2343",185.059504816119,263.62328091584
"2344",222.325087419303,233.255772962765
"2345",187.883469985376,264.618968547913
"2346",190.030349013048,248.342435908174
"2347",171.546394056941,237.808960156361
"2348",203.425052543536,239.40334647525
"2349",156.865589241465,280.446014999261
"2350",216.0719750331,247.177783204067
"2351",205.625903753616,265.973205525089
"2352",198.733754708162,233.076743545274
"2353",210.441631559275,212.944263781198
"2354",230.952650935564,199.729168057614
"2355",233.373973424663,209.936747704762
"2356",216.269773307605,170.232349250697
"2357",232.834731473281,203.987303498875
"2358",209.55244660901,173.193653800449
"2359",152.833882090851,189.807699768851
"2360",213.112210153321,256.600754677532
"2361",154.863901326459,173.936468370419
"2362",162.451626715266,249.542653992579
"2363",195.257650322485,282.999586988873
"2364",210.294692241932,214.43389456752
"2365",180.780340360041,215.723703196979
"2366",239.831675975553,270.445770446885
"2367",223.578409360141,252.774142689177
"2368",198.009917693014,270.243492230703
"2369",184.612425062211,203.078648481887
"2370",215.366551961498,286.043110735505
"2371",191.567561408863,292.615504933305
"2372",208.052187868503,227.780232909931
"2373",221.037207973409,216.272516469581
"2374",192.596134414033,256.810983457661
"2375",237.538843932909,237.622784148198
"2376",236.084143653245,234.884546491596
"2377",211.16789088594,239.381862722026
"2378",171.170725457741,271.801921751473
"2379",225.097869270316,247.858829127859
"2380",207.149135151137,225.225795111118
"2381",231.215303146806,187.4336264206
"2382",207.012028547429,197.56778096377
"2383",180.741357898699,251.878294428915
"2384",160.738320796997,279.994668455675
"2385",192.505186709287,215.415990740068
"2386",204.518083843101,232.933955780116
"2387",212.407836584754,200.288904254912
"2388",220.290480084114,255.391302490111
"2389",157.477020994991,190.66280394426
"2390",186.723322961844,197.669772328848
"2391",212.777394466859,239.819509381828
"2392",214.992186505536,229.550395670029
"2393",197.590757658737,230.55152030776
"2394",250.641549048253,211.945727345911
"2395",218.443585470155,204.902034028431
"2396",216.536132736476,299.545161826663
"2397",113.795507255182,232.766700630062
"2398",156.7067081817,200.388342371945
"2399",150.644768841185,214.911085562492
"2400",145.316280469557,274.593632125658
"2401",130.59485426817,185.454463322464
"2402",259.280623795589,225.79614663731
"2403",219.307966652411,225.100679278625
"2404",168.439120276108,219.547424802873
"2405",231.258669113505,235.68731024652
"2406",196.997955623917,229.4619028016
"2407",175.733140470776,219.479153435292
"2408",211.085326661658,227.956254354127
"2409",200.283881756466,240.104770839667
"2410",226.826989167145,205.017276953937
"2411",174.361965418231,226.061408820986
"2412",189.026882646035,247.320597808385
"2413",144.757372245012,240.826274748117
"2414",250.352569797856,231.178137804852
"2415",171.454078453288,239.632393679856
"2416",200.561019691535,254.957458917731
"2417",228.617030279096,243.011906583004
"2418",207.643770438413,249.322145974963
"2419",166.259553310643,208.816308048267
"2420",223.622353599107,216.889269289633
"2421",186.677362945532,267.723902847897
"2422",188.668515549247,226.228445567173
"2423",198.453805386816,265.026625865492
"2424",275.377325474528,232.279867660136
"2425",195.622284030496,255.855877628992
"2426",224.400729032614,205.01646899223
"2427",175.498518636154,228.341984047675
"2428",226.139370929001,222.345770525352
"2429",133.684924987721,254.548180945592
"2430",185.474086871552,254.092230701062
"2431",237.145226632826,254.820067015677
"2432",196.08010442712,279.90132015724
"2433",204.155425216976,208.598636248737
"2434",109.690112338541,277.720821350993
"2435",199.062617906933,254.105301842814
"2436",195.85030456478,199.691774164815
"2437",211.474894564749,258.737348734848
"2438",197.129021599492,225.209456435939
"2439",217.731765680034,180.388930308873
"2440",204.105134883093,208.730051989593
"2441",188.255025847337,226.565957101177
"2442",171.621128724188,235.679165508082
"2443",164.096243768811,146.236063280177
"2444",165.589896985987,219.211915008379
"2445",251.424342553891,256.3721900943
"2446",145.344807839524,254.04133488326
"2447",237.899272924121,187.307385500631
"2448",203.399544473873,254.026503533928
"2449",207.149485066548,230.787206672811
"2450",227.784491996095,235.31593772961
"2451",202.707123377341,186.543529085049
"2452",143.50458352913,277.474356794354
"2453",218.730732402975,225.072856718099
"2454",210.393942926409,221.418605267673
"2455",208.481930565583,216.748585718189
"2456",156.275174774351,256.832384964167
"2457",169.009364039644,254.459341777744
"2458",223.406012206386,155.561999133917
"2459",193.873664563388,253.819672472167
"2460",214.780618560432,210.012647699944
"2461",215.274594082016,180.916048424585
"2462",177.785650967292,253.03878909715
"2463",195.947045152539,212.024358948475
"2464",164.330607598012,177.375875636651
"2465",271.10211454315,250.043398612184
"2466",235.388540899798,198.014629730087
"2467",191.118568797622,224.770135230342
"2468",165.980063747452,219.009828525385
"2469",166.681018978441,172.356330019761
"2470",213.435212664747,239.063723013763
"2471",225.942861937524,207.437585182557
"2472",200.056745698555,282.401802799238
"2473",299.051788588955,195.222980313241
"2474",220.366362526761,271.972913366979
"2475",255.223847622722,242.512420128766
"2476",190.679772204465,245.306601555283
"2477",161.082798735907,234.525081693517
"2478",205.413380326089,213.048120262346
"2479",218.732186190562,300.398325810852
"2480",256.110974592419,209.493743402138
"2481",269.96097010938,235.248556652325
"2482",169.923709195115,266.958336407383
"2483",266.619986843116,253.241103949311
"2484",182.410095772172,279.62350114379
"2485",240.748867494926,229.015894223099
"2486",184.70870271107,264.114999087903
"2487",230.519406885584,235.112067126029
"2488",180.94392340031,234.76626163763
"2489",207.104483116849,220.674244323314
"2490",178.097682347888,165.603388002196
"2491",207.438613134876,213.495968038832
"2492",262.738648614964,246.464964155973
"2493",194.391221224665,242.187417762371
"2494",198.846883447952,208.841820489033
"2495",149.432892397488,181.416366144585
"2496",170.569011019923,273.945004349244
"2497",241.962033755284,216.669107886148
"2498",185.958291439034,261.184212424357
"2499",197.986298766187,221.113793140969
"2500",192.074709116518,208.716337778742
"2501",170.070863549777,242.378088961362
"2502",174.668859647118,140.693980327884
"2503",220.133337681383,221.355953658242
"2504",197.778224250102,195.227108506438
"2505",147.910760866247,210.060316115161
"2506",220.464073838818,269.62686058634
"2507",242.247932126991,225.411992681831
"2508",186.783897224897,227.275728331032
"2509",197.564209052586,210.652487821816
"2510",232.700203864151,183.517793119171
"2511",182.039686921109,285.743933476423
"2512",154.752963539081,224.718302970597
"2513",193.635533994602,238.035337460248
"2514",213.962294778993,254.817687136928
"2515",149.863130944819,233.675229289363
"2516",260.978988593001,215.859855713507
"2517",151.188336542287,197.598807822338
"2518",210.214317895374,265.141074923348
"2519",210.894720925663,224.917362481411
"2520",252.006501864984,246.408099346575
"2521",194.649617940302,223.83409720081
"2522",179.163121418672,211.220741281533
"2523",208.416770748949,228.254990362956
"2524",212.906534501597,222.680430608519
"2525",118.289208856738,227.23822939915
"2526",209.166042046565,278.63482857791
"2527",207.478236691724,243.176226812558
"2528",220.334937312921,227.793576165972
"2529",186.102779730351,196.426739007193
"2530",175.705462160836,231.395370506605
"2531",210.774216302816,208.537551550961
"2532",241.737511915035,233.097572750908
"2533",234.461680216516,169.902282641338
"2534",217.123312357019,254.463154382938
"2535",171.929348332748,281.929001109284
"2536",161.868427698669,292.150812324458
"2537",191.514749378768,240.219926250736
"2538",236.629112307861,231.039912355179
"2539",203.930176511856,259.098685796646
"2540",139.717553493006,237.754037918628
"2541",165.610895645759,226.365902172843
"2542",193.063760426459,302.989202513922
"2543",178.867369167747,259.48906773598
"2544",218.226827764476,222.397507797978
"2545",189.220552383753,273.658447951889
"2546",194.880462086622,238.803728332378
"2547",177.479370956939,231.629032031974
"2548",186.985842837159,218.958884961876
"2549",192.417903588745,218.760686733144
"2550",188.478283977177,213.130842043001
"2551",180.823627894796,251.402034977407
"2552",201.300574297468,251.229827864754
"2553",197.26708468538,213.618335004749
"2554",189.948769673817,257.747457359467
"2555",180.097602140628,215.161012073603
"2556",230.886908346877,204.387947819842
"2557",204.640418157933,207.162953450433
"2558",218.675262184726,219.845479313032
"2559",202.92381390002,240.32244510557
"2560",193.774236733142,242.887152406786
"2561",226.797470866235,238.835707325564
"2562",171.211009198431,237.631967798603
"2563",174.581957681183,253.2351618886
"2564",210.35840965717,239.273741588527
"2565",180.001762917233,263.447670272318
"2566",212.163927833775,178.268460834267
"2567",204.600241356448,200.106743418601
"2568",223.19151478543,192.553846743826
"2569",227.232087543458,219.31813389022
"2570",194.49684367283,210.395594749545
"2571",168.829974642853,275.846609791307
"2572",218.759605218478,174.474511064912
"2573",186.885343091049,253.977973301099
"2574",241.491007807221,228.845466996615
"2575",164.493596116153,260.034808007922
"2576",242.747493306387,250.556724924248
"2577",191.702364397097,228.623612360858
"2578",179.4434479459,240.091519336044
"2579",226.134147344672,206.181815032134
"2580",228.917818491952,264.418488632105
"2581",207.210083218522,218.463484988434
"2582",175.397298299415,224.796898444017
"2583",199.501893745136,227.841607386714
"2584",232.97477423686,267.378240099846
"2585",183.178118463404,266.745179229262
"2586",194.633803466099,195.341069292423
"2587",192.264383311397,227.264813364636
"2588",215.258571696648,245.894982428313
"2589",89.5734793659085,209.492694630004
"2590",248.077684998198,206.066180218382
"2591",176.843961208969,248.348166427201
"2592",194.917118816264,195.175748445592
"2593",252.451483650507,221.964139177772
"2594",257.097310546032,253.211176029676
"2595",196.824095844679,226.517538034052
"2596",243.478811724172,230.074734596018
"2597",149.108313212934,244.717212463333
"2598",206.581520534683,214.300861018943
"2599",192.930440032738,220.082037564989
"2600",209.893141389539,278.968184446755
"2601",215.109810034147,246.85026906553
"2602",163.172503609144,211.545275058688
"2603",235.131376648509,235.192165658593
"2604",217.735698444643,163.099550443399
"2605",198.401031406388,254.763211099421
"2606",195.707329198269,217.193134032274
"2607",250.089506465173,272.367551503401
"2608",225.692781742984,215.095038796486
"2609",253.116025798492,169.353340045694
"2610",183.035300377367,279.638225997683
"2611",239.093137640242,242.026522649053
"2612",168.834704967121,265.65737618438
"2613",182.065896347006,181.680778530122
"2614",209.070912671991,197.141266310039
"2615",227.224569857683,261.459359700572
"2616",244.941192685599,213.984123592856
"2617",249.052784935997,269.982327922933
"2618",182.439525607599,216.257827325914
"2619",182.336388278144,228.550100035717
"2620",212.153959154832,217.753482738359
"2621",236.380935567976,262.469245210927
"2622",216.003112790474,211.049760052953
"2623",194.343469218696,278.76527156962
"2624",203.772302689526,268.337031863098
"2625",160.810933266438,224.551710403693
"2626",200.65806129854,275.974777991195
"2627",209.668281624903,222.858549653714
"2628",182.057056414737,210.292448912842
"2629",212.713077553598,273.615964304912
